sentence	label
No . - Isaac you 're not finished . 	0
You were unavailable for consultation . 	0
[PERSON] [ORGANIZATION] 's people were ready to go but the [ORGANIZATION] replaced the crew . 	0
[PERSON] ? 	0
This is my friend [PERSON] . -Hi and bye . 	0
[LOCATION] on that . 	0
No irony there . 	0
Go through [LOCATION] Authority Police . 	0
Why 's Eben an angel ? 	0
[LOCATION] na rescue that kid [ORGANIZATION] nabbed ? 	0
Did you have a warrant ? 	0
[LOCATION] makes it happen . 	0
Then you can tell the world everything you want . 	0
[LOCATION] for them ? 	0
[LOCATION] is crazy for detective fiction . 	0
Military ? 	0
How long have you lived here ? 	0
Hi Dad . 	0
He wants to meet you face-to-face . 	0
I never got to see her from across the street though . It just never happened . 	0
Been taking care of your horse . - [PERSON] and ... 	0
My job is to get home to my wife and kids . 	0
[PERSON] ! 	0
And uh I love to experience pleasure . 	0
You 're stealing dialogue from television and you lied to those gentlemen . 	0
[LOCATION] ? 	0
I 'll bet he 's hungry . 	0
[LOCATION] luck Contessa . 	0
I do n't know what 's wrong . 	0
It is . 	0
Yeah . - More than anything else in the world ? 	0
He reached into his jacket . 	0
[LOCATION] . 	0
I 'd like to thank the man who made this happen and made me believe it could happen . 	0
I am . 	0
Tell me . 	0
I do not know like [PERSON] it manages to be there . 	0
What does the [ORGANIZATION] look like ? 	0
I do n't think this is gon na work . - I 'll back up . 	0
I once knew a guy had a parrot said that . Yeah ? 	0
I shall call you . 	0
[LOCATION] . 	0
Yeah your friend . 	0
I had to bust my ass to get my transfer . 	0
You 're getting me to the hospital . 	0
[PERSON] ? 	0
We 'll see . 	0
Do n't worry about it . 	0
Yeah I understand . Pays better right ? - But right now you 're a cop . 	0
Yeah . OK go . 	0
You feel qualified ? 	0
Would your father have done that ? Oh yes . 	0
Hands up ! 	0
No big deal . 	0
[LOCATION] ! [PERSON] ! 	0
Well yes actually . I was there . I 'm sure . 	0
And that meant everyone . 	0
One of the best . 	0
Oh mother that car 's a deathtrap . 	0
It 's bigger than I thought it would be . 	0
The machine 's working out well is n't it ? 	0
[LOCATION] . [PERSON] pink . 	0
He just needs a push . 	0
You 're gon na start right now . 	0
Does it mean what did not hear voices ? 	0
Where 's the daddy eagle ? 	0
You know where she 's at just say it . 	0
What 's on your mind tonight ? 	0
What flight and what name ? The name is ... 	0
That 's why you 're here . 	0
A play of tennis later ? 	0
Do n't try to change the subject . 	0
Please it 's [PERSON] . 	0
Let 's go boy ! 	0
[LOCATION] none of this is making much sense right now . 	0
Allow me ! 	0
What ? 	0
[LOCATION] . 	0
I 've never seen [ORGANIZATION] act like that . 	0
That I swore . 	0
Upstairs to the right . - OK . 	0
Here [PERSON] is . 	0
[PERSON] [ORGANIZATION] . 	0
Come on pal . 	0
Well that 's a marriage thing but it sounds like he just did . 	0
Yes . 	0
Move it back ! 	0
Usher needs to be managed carefully . 	0
If this is an escape route why did n't you escape long ago ? 	0
[LOCATION] as a mule just like [PERSON] . -l heard that ! 	0
And then I got those documents and people said I saved the day . 	0
How do you take it ? 	0
He 's not quite the bastard everybody says he is . 	0
Oh yeah . 	0
And if you would please take off your jacket . 	0
Until higher authority either endorsed or overruled his action . 	0
Those girls they 're in there ! 	0
I know every inch of him . Every circuit . 	0
Can you believe it ? 	0
I know that you are tough . 	0
I am of course . 	0
You do n't go by regulations . 	0
Well how else was I supposed to get [PERSON] to come home ? 	0
I can ... 	0
[LOCATION] takes steps to file her own lawsuit against [LOCATION] in [LOCATION] . 	0
[LOCATION] ! 	0
Yeah . Good good good . 	0
l got it . 	0
Well I have said it is not possible with senorita Vargas . 	0
He 's so big . 	0
If I run him can you bet ? 	0
I have yet to see the day You can make a deal with a mad dog . 	0
What happens ? 	0
And without saying names it is someone at this home that none of us it managed to accept . 	0
You 'll never take me alive Rotzinger . 	0
[LOCATION] of course . 	0
[LOCATION] that 's all for now . 	0
Wonderful fine light ... 	0
Cheers [PERSON] . 	0
The monster ? 	0
Act natural . 	0
Now I really think this is a good place to start looking . 	0
You did n't put anything for job history . 	0
Yes stress ! 	0
You know so it should n't fall apart in his hands . 	0
[LOCATION] . 	0
I 'll call you when I can . 	0
You fly a plane ? 	0
Coming down with the kids . 	0
[LOCATION] .. so soon ! 	0
[LOCATION] has some deal with [PERSON] . 	0
[PERSON] [PERSON] can you hear me ? 	0
If you prefer to stay down here it 's fine I 'll just be a little while . 	0
And not just any bank . [PERSON] . 	0
Thanks friend . 	0
It had a discussion with his woman in Tuesday in the afternoon ? 	0
We were getting anxious about you . 	0
One of the reasons you get to people is you pay 'em . 	0
I think you 're trying to buy it . 	0
Anyway he asked me 1200 . Now I asked Torusumi 26 and he settles for 22 because he knows he can get rid of it for 35 . 	0
But you 'll need to have a reason to be here . 	0
I just wanted to clear that up . 	0
I 've been doing just that for years until [PERSON] walked into my shop last week . 	0
No I know how to make lemonade . 	0
You still work for me . Be there . 	0
I had n't made the connection . 	0
They just put a new team in the field . 	0
[ All gasp ] Zu . 	0
Say no more . 	0
He made everybody 's dreams come true . 	0
I wish it . 	0
When I say run run . 	0
I called them the cowboys from [LOCATION] . 	0
Mayii : [PERSON] knew little about the ritual of exorcism So he arranged for a meetin 	0
I hear you 're good for a little extra . 	0
On an average eight-hour day I would go through seven to eight hundred ads . 	0
No this ! 	0
That they want them discredited . 	0
Daddy being the local master of the hounds . 	0
After them ! After them ! 	0
A little piece of me every day for six years . 	0
Sometimes we just have to start over from scratch to make things right . 	0
There 's also [PERSON] . 	0
[LOCATION] buddy . 	0
I wish him to fly as fast as the [ORGANIZATION] and stinks so bad that he makes you sick ! 	0
Am I late ? - No no not at all . 	0
defective equipment . 	0
Hey I got ta eat . 	0
Our priority therefore ... 	0
There 's a man who works for me . 	0
We do n't -- we do n't wan na do this but ... 	0
When 's your trial ? 	0
Oh my god ! What are you doing ? 	0
Five Wounds ? 	0
We believe they have instructions to go into tomorrow 's meeting and sabotage your chances of acquiring the weapons you need . 	0
According to preliminary estimates they 're talking about over fifty million in billings . 	0
They were in the [ORGANIZATION] together you know ? 	0
'Certainly Father . 	0
[LOCATION] can buy [ORGANIZATION] stock and own a piece of our city . 	0
You ca n't go in the bar like this . You ca n't go in with a gun . 	0
ve never been to [LOCATION] L.A . 	0
Ms. [PERSON] ... everybody has a secret face . 	0
Not a happy one . 	0
I came back to my room ... I 'd been gone a couple of days ... 	0
Like lighting a delicious cigarette . 	0
PAM . All right then . 	0
[PERSON] Reverend not there . 	0
What will we buy here ? - Thank you . 	0
I want your letter on my desk Monday morning . 	0
I 'll leave that up to the pride of [LOCATION] Juan [PERSON] here . 	0
Are n't I ? 	0
She ca n't hurt you . 	0
What 's he saying ? 	0
They look like giants . 	0
Hands up ! 	0
Yes I come back baby . 	0
Mr Maryk I 'm relieving you . 	0
Will [ORGANIZATION] make reparations to the victims ? 	0
And S. Montague [PERSON] was eating and drinking as if the [ORGANIZATION] had just been elected unanimously . 	0
Anyway listen . 	0
That 's why . Stingers . 	0
This blue one . 	0
Have a good time . 	0
Clearly they hope to win the case on the strength of their physical evidence . 	0
Let me . I 'll do one for you . 	0
Maybe you guys could like you know get a house and buy some diamonds and a horse . I do n't know . 	0
Okay these are the routes . 	0
I have an idea more not at all . 	0
Well the least we can do for [PERSON] is find out what we can about [PERSON] . 	0
I 'm right behind you . 	0
I hit him in the head . 	0
He 's going after her when he gets out . 	0
Pretty enough ? 	0
[LOCATION] dinner with me . 	0
Put him on . 	0
[LOCATION] floor officer down . 	0
And what ? 	0
Would you ... 	0
[ORGANIZATION] [PERSON] to keep the ranges coming . 	0
... random acts of violence committed by people in a trance . 	0
The sword was her husband 's . 	0
Now I 'm sure many of you have questions You 'd like to ask . 	0
[LOCATION] ? -No . 	0
Who 's next ? 	0
So they 've already got this psychological warfare already embedded into the minds of people to expect an extraterrestrial ... 	0
[PERSON] [PERSON] former [ORGANIZATION] Assistant to the [ORGANIZATION] Director of the [ORGANIZATION] . 	0
Why ? 	0
I might have left you a little something on the nightstand just to tide you over . 	0
Let 's stop there for the day . 	0
I 'm in the [ORGANIZATION] . 	0
I 'll relay this scenario to [PERSON] immediately . 	0
[ORGANIZATION] Resolution 377 is agreed to . 	0
What 's he saying ? 	0
It 's been 20 years . 	0
He sent a letter . 	0
I 'll send my colleague [PERSON] to [LOCATION] and bring them safely back here . 	0
[LOCATION] . 	0
Sure . - [LOCATION] . 	0
A guy as tough as you are ... 	0
Read it and we 'll talk . 	0
I 'll call you back okay ? 	0
I do n't believe it ! 	0
[LOCATION] wait wait ! 	0
Do you know anything about it ? 	0
Fits right in there like that . 	0
What has it come to ? 	0
The way I 'm goin ' I wo n't get a shot for a long time . 	0
I 'm sorry Grimm . 	0
Here . 	0
Excuse me sir . 	0
I need it . 	0
[PERSON] [PERSON] . 	0
I wo n't be home till late . I got a game after school . 	0
This is n't your house ? 	0
All controls eight degrees down . 	0
I told you I was built for this life ? 	0
You signed this . 	0
A painter . 	0
Lists tell you too much about the people who make them . 	0
[LOCATION] 's looking for the easy way out . 	0
Had a face that made you shudder lips like fishhooks ... 	0
Did n't you tell me you just left her ? 	0
She could n't be buried in the city . 	0
Others too ... 	0
He 's grasping at whatever straw he can find . 	0
Yeah I guess I did . 	0
Do n't look at it . 	0
I 'll be back [PERSON] . 	0
[LOCATION] wait . 	0
Proceed to latitude 18 north longitude 162 west . 	0
It ties up with their maximum effort to defend that island . 	0
[LOCATION] . 	0
We got the room booked for the whole morning . 	0
It could . 	0
His name is n't [PERSON] . It 's [PERSON] . 	0
[LOCATION] . 	0
So this is how I got into the box . 	0
Everything . 	0
[LOCATION] has those . 	0
Sure . 	0
Did n't you ever smoke ? 	0
We found her .... 	0
I mean what if it 's [PERSON] ? 	0
All right . 	0
[PERSON] ... 	0
And you think that [PERSON] 's going to be on it ? 	0
Think of it . 	0
There was [PERSON] . 	0
Or balloons . Or ice cream . 	0
You do n't have to do that . 	0
Use the staff room to write your stories . 	0
When it was this ? 	0
Anyway ... later we talked about jazz and I played some . 	0
Let 's play a game eh ? Beep-beeps . 	0
What is it [PERSON] ? 	0
How would I know ? 	0
Get in here come on . 	0
I 'm trying to get back . 	0
They say it 's just money but it 's not just money . 	0
Would you excuse me for a minute ? 	0
It 's not like they 'll miss it . 	0
[PERSON] [ORGANIZATION] . 	0
We tag every key on board with the owner 's name . 	0
I would n't think . 	0
... since this investigation started ? 	0
I 'm trying to bring order to the chaos of [LOCATION] . 	0
You rented a stand booked your hotel your flight ... 	0
For example we have 3500 cases where extra terrestrial vehicles have landed and left physical traces . 	0
Looking at it now . 	0
Sing one of your old numbers from my act . I do n't want to . 	0
Yeah . 	0
What 's a big crack ? 	0
I had trouble getting back to the sub . 	0
What do you mean ? 	0
I 'm at the [ORGANIZATION] . Write it down . 	0
Let 's go . 	0
[PERSON] [ORGANIZATION] . 	0
Do you mean ... 	0
It was in the room of the Mrs. Inglethorp shortly afterwards of discovering the lock of the broken down briefcase . 	0
[LOCATION] gently Through the nose . 	0
No that word means nothing to me . 	0
This is from the girls at the Afterburner . 	0
So that -- so she stays happy . 	0
You do n't have any tobacco do you ? 	0
[LOCATION] anyone ? 	0
No we 're not . 	0
So was I . 	0
Well [PERSON] was very insistent that I should give you a call . 	0
I tell you what this is fate . That 's what this is . 	0
[LOCATION] move it ! 	0
[LOCATION] ? 	0
Later maybe . Not that hungry . 	0
Today ! 	0
That 's a pick-up truck . 	0
It 's the right hand . 	0
You may want to do some research into this issue . 	0
How many ? 	0
Ning ! 	0
Is that the captain 's ? 	0
Could I ask you you bring a glass of wine ? 	0
You 've got the Father the [ORGANIZATION] and the [ORGANIZATION] . 	0
As soon as I use the words crash heat or sensors they all stop talking . 	0
We pay 'em good money . 	0
[LOCATION] sure mine are ... 	0
[LOCATION] and a lady passenger alone on an island . 	0
How will we be remembered I wonder . 	0
[PERSON] . 	0
You would n't be the first person to leave a job for personal reasons . 	0
You ask the questions and I 'll try and answer what I know . All right . 	0
That 's right 200 . But if you want to work off her money with me 	0
[PERSON] on mister . 	0
Remember what ? 	0
[LOCATION] with her doctors on the contraceptive stuff . 	0
Someday I 'll show you the records division . 	0
You 've been very quiet this evening . 	0
If you 're not ready we 'll ask the judge for a couple more days . 	0
[LOCATION] 's day off too . 	0
I 've brought you a present . 	0
Like everybody else in [LOCATION] . 	0
All right let 's go talk to [LOCATION] . 	0
None of them will . I 've been through this entire directory . 	0
I do n't know [PERSON] . 	0
One last thing gentlemen . 	0
Naturally [PERSON] will pay all your expenses while you 're being tested . 	0
What can I do for you ? 	0
Double or nothing . 	0
